Time Value
20230417T090517 0.078659
20230417T090518 0.078727
20230417T090519 0.078803
20230417T090520 0.078707
20230417T090521 0.078758
20230417T090522 0.079025
20230417T090523 0.078874
20230417T090524 0.078930
20230417T090525 0.079065
20230417T090526 0.078778
20230417T090527 0.078826
20230417T090528 0.078943
20230417T090529 0.079139
20230417T090530 0.079160
20230417T090531 0.079035
20230417T090532 0.079044
20230417T090533 0.078890
20230417T090534 0.079297
20230417T090535 0.079067
20230417T090536 0.079019
20230417T090537 0.079107
20230417T090538 0.078987
20230417T090539 0.079043
20230417T090540 0.078903
20230417T090541 0.079031
20230417T090542 0.079120
20230417T090543 0.079099
20230417T090544 0.078770
20230417T090545 0.079248
20230417T090546 0.079114
20230417T090547 0.079146
20230417T090548 0.079205
20230417T090549 0.079136
20230417T090550 0.079263
20230417T090551 0.078959
20230417T090552 0.079066
20230417T090553 0.079174
20230417T090554 0.079302
20230417T090555 0.079151
20230417T090556 0.079336
20230417T090557 0.079097
20230417T090558 0.079088
20230417T090559 0.079289
20230417T090600 0.079196
20230417T090601 0.079290
20230417T090602 0.079294
20230417T090603 0.079214
20230417T090604 0.079269
20230417T090605 0.078950
20230417T090606 0.078921
20230417T090607 0.078893
20230417T090608 0.079088
20230417T090609 0.079150
20230417T090610 0.079218
20230417T090611 0.078888
20230417T090612 0.079105
20230417T090613 0.079074
20230417T090614 0.079191
20230417T090615 0.079101
20230417T090616 0.078970
20230417T090617 0.078932
20230417T090618 0.079238
20230417T090619 0.079370
20230417T090620 0.079278
20230417T090621 0.079337
20230417T090622 0.079078
20230417T090623 0.078925
20230417T090624 0.079219
20230417T090625 0.079187
20230417T090626 0.079090
20230417T090627 0.079030
20230417T090628 0.079257
20230417T090629 0.078976
20230417T090630 0.078832
20230417T090631 0.078859
20230417T090632 0.079128
20230417T090633 0.079118
20230417T090634 0.079346
20230417T090635 0.078921
20230417T090636 0.079119
20230417T090637 0.079147
20230417T090638 0.079332
20230417T090639 0.079540
20230417T090640 0.079423
20230417T090641 0.079540
20230417T090642 0.079194
20230417T090643 0.079267
20230417T090644 0.079376
20230417T090645 0.079564
20230417T090646 0.079330
20230417T090647 0.079231
20230417T090648 0.079127
20230417T090649 0.079347
20230417T090650 0.079058
20230417T090651 0.079213
20230417T090652 0.079001
20230417T090653 0.079227
20230417T090654 0.079280
20230417T090655 0.079047
20230417T090656 0.079172
20230417T090657 0.079010
20230417T090658 0.078844
20230417T090659 0.079092
20230417T090700 0.079088
20230417T090701 0.078991
20230417T090702 0.079212
20230417T090703 0.078960
20230417T090704 0.079210
20230417T090705 0.079036
20230417T090706 0.079238
20230417T090707 0.079080
20230417T090708 0.078956
20230417T090709 0.079436
20230417T090710 0.079106
20230417T090711 0.079165
20230417T090712 0.079125
20230417T090713 0.079081
20230417T090714 0.079325
20230417T090715 0.079145
20230417T090716 0.079000
20230417T090717 0.079275
20230417T090718 0.079159
20230417T090719 0.079244
20230417T090720 0.079241
20230417T090721 0.079227
20230417T090722 0.079290
20230417T090723 0.078817
20230417T090724 0.079087
20230417T090725 0.079386
20230417T090726 0.078705
20230417T090727 0.079023
20230417T090728 0.079054
20230417T090729 0.079111
20230417T090730 0.079185
20230417T090731 0.079132
20230417T090732 0.078952
20230417T090733 0.079035
20230417T090734 0.078769
20230417T090735 0.078734
20230417T090736 0.079078
20230417T090737 0.078932
20230417T090738 0.078807
20230417T090739 0.078924
20230417T090740 0.078835
20230417T090741 0.078885
20230417T090742 0.078897
20230417T090743 0.078946
20230417T090744 0.078662
20230417T090745 0.078772
20230417T090746 0.078906
20230417T090747 0.078489
20230417T090748 0.078788
20230417T090749 0.078733
20230417T090750 0.078817
20230417T090751 0.078916
20230417T090752 0.078981
20230417T090753 0.079590
20230417T090754 0.078512
20230417T090755 0.078694
20230417T090756 0.078934
20230417T090757 0.078897
20230417T090758 0.078843
20230417T090759 0.078854
20230417T090800 0.079021
20230417T090801 0.078999
20230417T090802 0.078921
20230417T090803 0.079045
20230417T090804 0.079200
20230417T090805 0.078838
20230417T090806 0.078927
20230417T090807 0.078912
20230417T090808 0.079048
20230417T090809 0.079080
20230417T090810 0.079029
20230417T090811 0.078852
20230417T090812 0.079267
20230417T090813 0.079010
20230417T090814 0.078857
20230417T090815 0.079097
20230417T090816 0.079022
20230417T090817 0.078950
20230417T090818 0.078908
20230417T090819 0.078961
20230417T090820 0.078754
20230417T090821 0.079040
20230417T090822 0.078885
20230417T090823 0.078950
20230417T090824 0.079048
20230417T090825 0.079110
20230417T090826 0.078956
20230417T090827 0.078928
20230417T090828 0.078987
20230417T090829 0.078941
20230417T090830 0.078768
20230417T090831 0.079056
20230417T090832 0.078948
20230417T090833 0.079043
20230417T090834 0.078898
20230417T090835 0.078727
20230417T090836 0.079048
20230417T090837 0.078863
20230417T090838 0.078698
20230417T090839 0.078810
20230417T090840 0.078923
20230417T090841 0.078852
20230417T090842 0.079008
20230417T090843 0.078955
20230417T090844 0.078887
20230417T090845 0.078804
20230417T090846 0.079048
20230417T090847 0.079043
20230417T090848 0.078840
20230417T090849 0.078884
20230417T090850 0.078897
20230417T090851 0.079030
20230417T090852 0.078954
20230417T090853 0.079324
20230417T090854 0.079444
20230417T090855 0.079114
20230417T090856 0.079314
20230417T090857 0.079185
20230417T090858 0.079349
20230417T090859 0.079232
20230417T090900 0.079270
20230417T090901 0.079173
20230417T090902 0.079065
20230417T090903 0.078936
20230417T090904 0.079080
20230417T090905 0.078804
20230417T090906 0.079030
20230417T090907 0.078899
20230417T090908 0.078729
20230417T090909 0.078788
20230417T090910 0.078779
20230417T090911 0.078435
20230417T090912 0.078668
20230417T090913 0.078667
20230417T090914 0.078678
20230417T090915 0.078880
20230417T090916 0.078550
20230417T090917 0.078665
20230417T090918 0.078616
20230417T090919 0.078663
20230417T090920 0.078723
20230417T090921 0.078483
20230417T090922 0.078902
20230417T090923 0.078755
20230417T090924 0.078887
20230417T090925 0.078494
20230417T090926 0.078662
20230417T090927 0.078524
20230417T090928 0.078676
20230417T090929 0.078687
20230417T090930 0.078867
20230417T090931 0.078520
20230417T090932 0.078441
20230417T090933 0.078296
20230417T090934 0.078567
20230417T090935 0.078561
20230417T090936 0.078791
20230417T090937 0.079074
20230417T090938 0.078889
20230417T090939 0.078981
20230417T090940 0.078977
20230417T090941 0.078925
20230417T090942 0.079142
20230417T090943 0.079243
20230417T090944 0.079005
20230417T090945 0.078950
20230417T090946 0.078903
20230417T090947 0.079076
20230417T090948 0.079173
20230417T090949 0.079023
20230417T090950 0.079145
20230417T090951 0.079119
20230417T090952 0.079048
20230417T090953 0.079172
20230417T090954 0.078982
20230417T090955 0.078866
20230417T090956 0.078976
20230417T090957 0.079209
20230417T090958 0.078955
20230417T090959 0.078800
20230417T091000 0.079023
20230417T091001 0.078756
20230417T091002 0.078865
20230417T091003 0.078844
20230417T091004 0.078790
20230417T091005 0.078781
20230417T091006 0.078852
20230417T091007 0.078800
20230417T091008 0.078881
20230417T091009 0.078848
20230417T091010 0.078779
20230417T091011 0.078631
20230417T091012 0.078515
20230417T091013 0.078591
20230417T091014 0.078551
20230417T091015 0.078737
20230417T091016 0.078805
20230417T091017 0.078637
20230417T091018 0.078554
20230417T091019 0.078804
20230417T091020 0.078689
20230417T091021 0.078896
20230417T091022 0.078821
20230417T091023 0.078901
20230417T091024 0.078670
20230417T091025 0.078950
20230417T091026 0.078772
20230417T091027 0.078582
20230417T091028 0.078907
20230417T091029 0.078878
20230417T091030 0.078821
20230417T091031 0.078888
20230417T091032 0.078856
20230417T091033 0.078967
20230417T091034 0.078950
20230417T091035 0.079010
20230417T091036 0.079052
20230417T091037 0.078942
20230417T091038 0.079071
20230417T091039 0.078921
20230417T091040 0.079035
20230417T091041 0.079119
20230417T091042 0.078960
20230417T091043 0.078995
20230417T091044 0.079205
20230417T091045 0.079270
20230417T091046 0.079063
20230417T091047 0.079181
20230417T091048 0.079203
20230417T091049 0.079119
20230417T091050 0.079087
20230417T091051 0.079249
20230417T091052 0.079192
20230417T091053 0.079288
20230417T091054 0.079072
20230417T091055 0.079164
20230417T091056 0.079257
20230417T091057 0.079110
20230417T091058 0.079213
20230417T091059 0.079354
20230417T091100 0.079179
20230417T091101 0.079079
20230417T091102 0.079306
20230417T091103 0.079279
20230417T091104 0.079221
20230417T091105 0.079134
20230417T091106 0.079311
20230417T091107 0.079253
20230417T091108 0.079489
20230417T091109 0.079382
20230417T091110 0.079085
20230417T091111 0.079266
20230417T091112 0.079736
20230417T091113 0.079688
20230417T091114 0.079609
20230417T091115 0.079632
20230417T091116 0.079670
20230417T091117 0.079540
20230417T091118 0.079523
20230417T091119 0.079613
20230417T091120 0.079439
20230417T091121 0.079342
20230417T091122 0.079401
20230417T091123 0.079457
20230417T091124 0.079351
20230417T091125 0.079410
20230417T091126 0.079483
20230417T091127 0.079537
20230417T091128 0.079438
20230417T091129 0.079586
20230417T091130 0.079341
20230417T091131 0.079630
20230417T091132 0.079577
20230417T091133 0.079116
20230417T091134 0.079408
20230417T091135 0.079372
20230417T091136 0.079592
20230417T091137 0.079493
20230417T091138 0.079400
20230417T091139 0.079414
20230417T091140 0.079332
20230417T091141 0.079483
20230417T091142 0.079493
20230417T091143 0.079333
20230417T091144 0.079416
20230417T091145 0.079454
20230417T091146 0.079438
20230417T091147 0.079434
20230417T091148 0.079302
20230417T091149 0.079693
20230417T091150 0.079665
20230417T091151 0.079432
20230417T091152 0.079452
20230417T091153 0.079516
20230417T091154 0.079692
20230417T091155 0.079621
20230417T091156 0.079687
20230417T091157 0.079617
20230417T091158 0.079631
20230417T091159 0.079591
20230417T091200 0.079528
20230417T091201 0.079750
20230417T091202 0.079387
20230417T091203 0.079507
20230417T091204 0.079386
20230417T091205 0.079507
20230417T091206 0.079641
20230417T091207 0.079488
20230417T091208 0.079561
20230417T091209 0.079396
20230417T091210 0.079527
20230417T091211 0.079194
20230417T091212 0.079441
20230417T091213 0.079702
20230417T091214 0.079383
20230417T091215 0.079567
20230417T091216 0.079363
20230417T091217 0.079480
20230417T091218 0.079484
20230417T091219 0.079401
20230417T091220 0.079583
20230417T091221 0.079489
20230417T091222 0.079441
20230417T091223 0.079583
20230417T091224 0.079410
20230417T091225 0.079550
20230417T091226 0.079582
20230417T091227 0.079315
20230417T091228 0.079649
20230417T091229 0.079638
20230417T091230 0.079594
20230417T091231 0.079658
20230417T091232 0.079479
20230417T091233 0.079565
20230417T091234 0.079551
20230417T091235 0.079496
20230417T091236 0.079569
20230417T091237 0.079688
20230417T091238 0.079831
20230417T091239 0.079652
20230417T091240 0.079545
20230417T091241 0.079608
20230417T091242 0.079869
20230417T091243 0.079743
20230417T091244 0.079772
20230417T091245 0.079693
20230417T091246 0.079547
20230417T091247 0.079755
20230417T091248 0.079743
20230417T091249 0.079452
20230417T091250 0.079934
20230417T091251 0.079711
20230417T091252 0.079662
20230417T091253 0.079629
20230417T091254 0.079710
20230417T091255 0.079752
20230417T091256 0.079688
20230417T091257 0.079670
20230417T091258 0.079563
20230417T091259 0.079621
20230417T091300 0.079592
20230417T091301 0.079450
20230417T091302 0.079826
20230417T091303 0.079580
20230417T091304 0.079450
20230417T091305 0.079612
20230417T091306 0.079583
20230417T091307 0.079369
20230417T091308 0.079636
20230417T091309 0.079654
20230417T091310 0.079296
20230417T091311 0.079462
20230417T091312 0.079391
20230417T091313 0.079536
20230417T091314 0.079281
20230417T091315 0.079692
20230417T091316 0.079378
20230417T091317 0.079492
20230417T091318 0.079261
20230417T091319 0.079551
20230417T091320 0.079574
20230417T091321 0.079665
20230417T091322 0.079564
20230417T091323 0.079453
20230417T091324 0.079454
20230417T091325 0.079829
20230417T091326 0.079501
20230417T091327 0.079721
20230417T091328 0.079527
20230417T091329 0.079669
20230417T091330 0.079542
20230417T091331 0.080026
20230417T091332 0.079430
20230417T091333 0.079550
20230417T091334 0.079453
20230417T091335 0.079678
20230417T091336 0.079285
20230417T091337 0.079417
20230417T091338 0.079323
20230417T091339 0.079398
20230417T091340 0.079519
20230417T091341 0.079501
20230417T091342 0.079483
20230417T091343 0.079697
20230417T091344 0.079514
20230417T091345 0.079323
20230417T091346 0.079449
20230417T091347 0.079410
20230417T091348 0.079674
20230417T091349 0.079561
20230417T091350 0.079410
20230417T091351 0.079552
20230417T091352 0.079761
20230417T091353 0.079528
20230417T091354 0.079314
20230417T091355 0.079604
20230417T091356 0.079563
20230417T091357 0.079750
20230417T091358 0.079512
20230417T091359 0.079500
20230417T091400 0.079460
20230417T091401 0.079431
20230417T091402 0.079450
20230417T091403 0.079586
20230417T091404 0.079549
20230417T091405 0.079578
20230417T091406 0.079342
20230417T091407 0.079323
20230417T091408 0.079360
20230417T091409 0.079457
20230417T091410 0.079453
20230417T091411 0.079408
20230417T091412 0.079716
20230417T091413 0.079578
20230417T091414 0.079599
20230417T091415 0.079496
20230417T091416 0.079631
20230417T091417 0.079622
20230417T091418 0.079498
20230417T091419 0.079627
20230417T091420 0.079430
20230417T091421 0.079529
20230417T091422 0.079372
20230417T091423 0.079799
20230417T091424 0.079666
20230417T091425 0.079382
20230417T091426 0.079527
20230417T091427 0.079427
20230417T091428 0.079426
20230417T091429 0.079536
20230417T091430 0.079518
20230417T091431 0.079305
20230417T091432 0.079431
20230417T091433 0.079494
20230417T091434 0.079496
20230417T091435 0.079444
20230417T091436 0.079380
20230417T091437 0.079293
20230417T091438 0.079279
20230417T091439 0.079497
20230417T091440 0.079382
20230417T091441 0.079527
20230417T091442 0.079383
20230417T091443 0.079456
20230417T091444 0.079693
20230417T091445 0.079587
20230417T091446 0.079572
20230417T091447 0.079820
20230417T091448 0.079440
20230417T091449 0.079498
20230417T091450 0.079701
20230417T091451 0.079591
20230417T091452 0.079490
20230417T091453 0.079617
20230417T091454 0.079667
20230417T091455 0.079738
20230417T091456 0.079488
20230417T091457 0.079627
20230417T091458 0.079530
20230417T091459 0.079857
20230417T091500 0.079649
20230417T091501 0.079732
20230417T091502 0.079448
20230417T091503 0.079678
20230417T091504 0.079729
20230417T091505 0.079621
20230417T091506 0.079458
20230417T091507 0.079447
20230417T091508 0.079537
20230417T091509 0.079489
20230417T091510 0.079496
20230417T091511 0.079412
20230417T091512 0.079817
20230417T091513 0.079529
20230417T091514 0.079475
20230417T091515 0.079536
20230417T091516 0.079529
20230417T091517 0.079573
20230417T091518 0.079241
20230417T091519 0.079315
20230417T091520 0.079195
20230417T091521 0.079321
20230417T091522 0.079408
20230417T091523 0.079818
20230417T091524 0.079519
20230417T091525 0.079450
20230417T091526 0.079525
20230417T091527 0.079638
20230417T091528 0.079389
20230417T091529 0.079314
20230417T091530 0.079496
20230417T091531 0.079487
20230417T091532 0.079456
20230417T091533 0.079156
20230417T091534 0.079498
20230417T091535 0.079213
20230417T091536 0.079514
20230417T091537 0.079497
20230417T091538 0.079500
20230417T091539 0.079549
20230417T091540 0.079601
20230417T091541 0.079149
20230417T091542 0.079319
20230417T091543 0.079556
20230417T091544 0.079658
20230417T091545 0.079533
20230417T091546 0.079578
20230417T091547 0.079885
20230417T091548 0.079431
20230417T091549 0.079652
20230417T091550 0.079520
20230417T091551 0.079484
20230417T091552 0.079616
20230417T091553 0.079736
20230417T091554 0.079746
20230417T091555 0.079621
20230417T091556 0.079719
20230417T091557 0.079663
20230417T091558 0.079578
20230417T091559 0.080003
20230417T091600 0.079518
20230417T091601 0.079530
20230417T091602 0.079861
20230417T091603 0.079967
20230417T091604 0.079769
20230417T091605 0.079700
20230417T091606 0.079896
20230417T091607 0.080035
20230417T091608 0.079834
20230417T091609 0.080029
20230417T091610 0.079941
20230417T091611 0.080223
20230417T091612 0.079929
20230417T091613 0.079709
20230417T091614 0.080149
20230417T091615 0.080008
20230417T091616 0.080282
20230417T091617 0.079968
20230417T091618 0.080136
20230417T091619 0.080200
20230417T091620 0.080087
20230417T091621 0.080027
20230417T091622 0.080080
20230417T091623 0.079862
20230417T091624 0.080004
20230417T091625 0.079803
20230417T091626 0.080164
20230417T091627 0.080042
20230417T091628 0.080345
20230417T091629 0.080230
20230417T091630 0.080084
20230417T091631 0.080115
20230417T091632 0.080035
20230417T091633 0.080218
20230417T091634 0.080097
20230417T091635 0.080065
20230417T091636 0.080181
20230417T091637 0.080070
20230417T091638 0.080276
20230417T091639 0.079798
20230417T091640 0.080110
20230417T091641 0.080087
20230417T091642 0.080235
20230417T091643 0.080169
20230417T091644 0.080393
20230417T091645 0.080426
20230417T091646 0.080464
20230417T091647 0.080331
20230417T091648 0.080383
20230417T091649 0.080132
20230417T091650 0.080056
20230417T091651 0.080266
20230417T091652 0.080328
20230417T091653 0.080421
20230417T091654 0.080362
20230417T091655 0.080381
20230417T091656 0.080300
20230417T091657 0.080411
20230417T091658 0.080371
20230417T091659 0.080251
20230417T091700 0.080620
20230417T091701 0.080522
20230417T091702 0.080482
20230417T091703 0.080436
20230417T091704 0.080276
20230417T091705 0.080307
20230417T091706 0.080590
20230417T091707 0.080581
20230417T091708 0.080399
20230417T091709 0.080386
20230417T091710 0.080784
20230417T091711 0.080434
20230417T091712 0.080420
20230417T091713 0.080654
20230417T091714 0.080593
20230417T091715 0.080378
20230417T091716 0.080634
20230417T091717 0.080560
20230417T091718 0.080585
20230417T091719 0.080639
20230417T091720 0.080582
20230417T091721 0.080558
20230417T091722 0.080587
20230417T091723 0.080825
20230417T091724 0.080716
20230417T091725 0.080573
20230417T091726 0.080771
20230417T091727 0.080755
20230417T091728 0.080624
20230417T091729 0.080467
20230417T091730 0.080653
20230417T091731 0.080691
20230417T091732 0.080431
20230417T091733 0.080540
20230417T091734 0.080514
20230417T091735 0.080603
20230417T091736 0.080666
20230417T091737 0.080466
20230417T091738 0.080642
20230417T091739 0.080556
20230417T091740 0.080825
20230417T091741 0.080808
20230417T091742 0.080780
20230417T091743 0.080595
20230417T091744 0.080722
20230417T091745 0.080636
20230417T091746 0.080612
20230417T091747 0.080705
20230417T091748 0.080724
20230417T091749 0.080680
20230417T091750 0.080874
20230417T091751 0.080693
20230417T091752 0.080893
20230417T091753 0.080700
20230417T091754 0.080994
20230417T091755 0.080852
20230417T091756 0.080963
20230417T091757 0.080858
20230417T091758 0.080848
20230417T091759 0.080496
20230417T091800 0.080529
20230417T091801 0.080849
20230417T091802 0.080645
20230417T091803 0.080636
20230417T091804 0.080649
20230417T091805 0.080913
20230417T091806 0.080493
20230417T091807 0.080982
20230417T091808 0.080462
20230417T091809 0.080701
20230417T091810 0.080341
20230417T091811 0.080551
20230417T091812 0.080464
20230417T091813 0.080482
20230417T091814 0.080442
20230417T091815 0.080531
20230417T091816 0.080599
20230417T091817 0.080420
20230417T091818 0.080556
20230417T091819 0.080627
20230417T091820 0.080682
20230417T091821 0.080656
20230417T091822 0.080607
20230417T091823 0.080692
20230417T091824 0.080461
20230417T091825 0.080394
20230417T091826 0.080457
20230417T091827 0.080669
20230417T091828 0.080590
20230417T091829 0.080444
20230417T091830 0.080458
20230417T091831 0.080513
20230417T091832 0.080524
20230417T091833 0.080538
20230417T091834 0.080411
20230417T091835 0.080713
20230417T091836 0.080501
20230417T091837 0.080363
20230417T091838 0.080282
20230417T091839 0.080171
20230417T091840 0.080435
20230417T091841 0.080399
20230417T091842 0.080271
20230417T091843 0.080332
20230417T091844 0.080245
20230417T091845 0.079989
20230417T091846 0.080253
20230417T091847 0.080267
20230417T091848 0.080213
20230417T091849 0.080018
20230417T091850 0.080438
20230417T091851 0.080169
20230417T091852 0.080376
20230417T091853 0.080479
20230417T091854 0.080424
20230417T091855 0.080331
20230417T091856 0.080207
20230417T091857 0.080089
20230417T091858 0.080249
20230417T091859 0.080243
20230417T091900 0.080507
20230417T091901 0.080231
20230417T091902 0.080461
20230417T091903 0.080075
20230417T091904 0.080393
20230417T091905 0.080467
20230417T091906 0.080094
20230417T091907 0.080371
20230417T091908 0.080674
20230417T091909 0.080233
20230417T091910 0.080160
20230417T091911 0.080151
20230417T091912 0.080111
20230417T091913 0.080070
20230417T091914 0.080087
20230417T091915 0.080293
20230417T091916 0.080311
20230417T091917 0.080106
20230417T091918 0.080159
20230417T091919 0.080132
20230417T091920 0.080079
20230417T091921 0.080048
20230417T091922 0.079941
20230417T091923 0.079992
20230417T091924 0.080009
20230417T091925 0.080306
20230417T091926 0.080122
20230417T091927 0.080273
20230417T091928 0.080174
20230417T091929 0.080298
20230417T091930 0.080193
20230417T091931 0.080244
20230417T091932 0.080087
20230417T091933 0.080297
20230417T091934 0.080244
20230417T091935 0.080278
20230417T091936 0.080214
20230417T091937 0.080285
20230417T091938 0.080080
20230417T091939 0.080301
20230417T091940 0.080203
20230417T091941 0.080159
20230417T091942 0.080225
20230417T091943 0.080367
20230417T091944 0.080400
20230417T091945 0.080261
20230417T091946 0.080065
20230417T091947 0.080301
20230417T091948 0.080183
20230417T091949 0.080096
20230417T091950 0.080181
20230417T091951 0.080084
20230417T091952 0.080177
20230417T091953 0.080138
20230417T091954 0.080142
20230417T091955 0.080333
20230417T091956 0.080143
20230417T091957 0.079992
20230417T091958 0.080164
20230417T091959 0.080143
20230417T092000 0.079986
20230417T092001 0.079978
20230417T092002 0.080244
20230417T092003 0.080044
20230417T092004 0.080153
20230417T092005 0.080032
20230417T092006 0.080346
20230417T092007 0.080128
20230417T092008 0.080101
20230417T092009 0.080114
20230417T092010 0.080195
20230417T092011 0.080173
20230417T092012 0.080084
20230417T092013 0.079964
20230417T092014 0.079768
20230417T092015 0.079928
20230417T092016 0.079842
20230417T092017 0.080034
20230417T092018 0.079866
20230417T092019 0.079978
20230417T092020 0.079768
20230417T092021 0.079862
20230417T092022 0.079836
20230417T092023 0.080088
20230417T092024 0.079862
20230417T092025 0.080101
20230417T092026 0.079923
20230417T092027 0.080083
20230417T092028 0.080097
20230417T092029 0.079861
20230417T092030 0.080127
20230417T092031 0.080054
20230417T092032 0.079731
20230417T092033 0.079928
20230417T092034 0.079964
20230417T092035 0.079853
20230417T092036 0.079660
20230417T092037 0.079856
20230417T092038 0.079660
20230417T092039 0.079816
20230417T092040 0.079871
20230417T092041 0.079644
20230417T092042 0.079852
20230417T092043 0.079625
20230417T092044 0.079954
20230417T092045 0.080003
20230417T092046 0.079838
20230417T092047 0.079629
20230417T092048 0.079701
20230417T092049 0.079865
20230417T092050 0.079694
20230417T092051 0.079849
20230417T092052 0.079830
20230417T092053 0.079743
20230417T092054 0.079900
20230417T092055 0.079787
20230417T092056 0.079767
20230417T092057 0.079823
20230417T092058 0.079818
20230417T092059 0.079826
20230417T092100 0.079798
20230417T092101 0.079964
20230417T092102 0.079595
20230417T092103 0.079685
20230417T092104 0.079736
20230417T092105 0.079866
20230417T092106 0.079857
20230417T092107 0.079703
20230417T092108 0.079751
20230417T092109 0.079980
20230417T092110 0.079671
20230417T092111 0.079752
20230417T092112 0.079703
20230417T092113 0.079749
20230417T092114 0.079434
20230417T092115 0.079667
20230417T092116 0.079657
20230417T092117 0.079460
20230417T092118 0.079649
20230417T092119 0.079767
20230417T092120 0.079527
20230417T092121 0.079509
20230417T092122 0.079697
20230417T092123 0.079497
20230417T092124 0.079578
20230417T092125 0.079426
20230417T092126 0.079678
20230417T092127 0.079436
20230417T092128 0.079598
20230417T092129 0.079586
20230417T092130 0.079506
20230417T092131 0.079510
20230417T092132 0.079761
20230417T092133 0.079422
20230417T092134 0.079496
20230417T092135 0.079573
20230417T092136 0.079514
20230417T092137 0.079563
20230417T092138 0.079740
20230417T092139 0.079640
20230417T092140 0.079363
20230417T092141 0.079515
20230417T092142 0.079840
20230417T092143 0.079756
20230417T092144 0.079634
20230417T092145 0.079718
20230417T092146 0.079587
20230417T092147 0.079453
20230417T092148 0.079601
20230417T092149 0.079534
20230417T092150 0.079485
20230417T092151 0.079521
20230417T092152 0.079365
20230417T092153 0.079185
20230417T092154 0.079327
20230417T092155 0.079470
20230417T092156 0.079516
20230417T092157 0.079581
20230417T092158 0.079336
20230417T092159 0.079432
20230417T092200 0.079278
20230417T092201 0.079465
20230417T092202 0.079327
20230417T092203 0.079518
20230417T092204 0.079558
20230417T092205 0.079416
20230417T092206 0.079358
20230417T092207 0.079551
20230417T092208 0.079559
20230417T092209 0.079537
20230417T092210 0.079435
20230417T092211 0.079303
20230417T092212 0.079441
20230417T092213 0.079349
20230417T092214 0.079194
20230417T092215 0.079418
20230417T092216 0.079318
20230417T092217 0.079204
20230417T092218 0.079312
20230417T092219 0.078976
20230417T092220 0.079260
20230417T092221 0.079319
20230417T092222 0.079227
20230417T092223 0.079137
20230417T092224 0.079376
20230417T092225 0.079230
20230417T092226 0.079274
20230417T092227 0.079181
20230417T092228 0.079293
20230417T092229 0.079457
20230417T092230 0.079311
20230417T092231 0.079435
20230417T092232 0.079198
20230417T092233 0.079266
20230417T092234 0.079352
20230417T092235 0.079333
20230417T092236 0.079120
20230417T092237 0.079134
20230417T092238 0.079149
20230417T092239 0.079106
20230417T092240 0.079256
20230417T092241 0.079034
20230417T092242 0.078857
20230417T092243 0.079031
20230417T092244 0.078914
20230417T092245 0.079178
20230417T092246 0.079052
20230417T092247 0.079106
20230417T092248 0.079150
20230417T092249 0.079040
20230417T092250 0.079089
20230417T092251 0.079145
20230417T092252 0.079128
20230417T092253 0.078987
20230417T092254 0.079072
20230417T092255 0.079422
20230417T092256 0.079241
20230417T092257 0.079244
20230417T092258 0.079145
20230417T092259 0.079128
20230417T092300 0.079204
20230417T092301 0.079209
20230417T092302 0.079217
20230417T092303 0.079063
20230417T092304 0.079288
20230417T092305 0.079043
20230417T092306 0.079022
20230417T092307 0.079134
20230417T092308 0.079043
20230417T092309 0.079026
20230417T092310 0.079022
20230417T092311 0.078991
20230417T092312 0.079377
20230417T092313 0.079118
20230417T092314 0.079178
20230417T092315 0.079368
20230417T092316 0.079150
20230417T092317 0.079381
20230417T092318 0.079410
