Time Value
20230331T144106 2.817936
20230331T144107 2.818663
20230331T144108 2.818383
20230331T144109 2.818761
20230331T144110 2.818374
20230331T144111 2.818391
20230331T144112 2.818423
20230331T144113 2.818228
20230331T144114 2.818534
20230331T144115 2.819051
20230331T144116 2.819302
20230331T144117 2.819631
20230331T144118 2.819177
20230331T144119 2.818911
20230331T144120 2.819773
20230331T144121 2.819740
20230331T144122 2.820354
20230331T144123 2.819550
20230331T144124 2.820069
20230331T144125 2.819805
20230331T144126 2.819547
20230331T144127 2.819987
20230331T144128 2.820394
20230331T144129 2.820247
20230331T144130 2.820354
20230331T144131 2.820546
20230331T144132 2.820253
20230331T144133 2.820785
20230331T144134 2.820861
20230331T144135 2.820016
20230331T144136 2.820587
20230331T144137 2.820608
20230331T144138 2.821395
20230331T144139 2.821300
20230331T144140 2.820855
20230331T144141 2.821129
20230331T144142 2.821883
20230331T144143 2.821559
20230331T144144 2.821595
20230331T144145 2.821492
20230331T144146 2.822340
20230331T144147 2.822082
20230331T144148 2.821664
20230331T144149 2.821586
20230331T144150 2.822346
20230331T144151 2.822321
20230331T144152 2.822971
20230331T144153 2.822031
20230331T144154 2.822179
20230331T144155 2.822857
20230331T144156 2.823033
20230331T144157 2.823007
20230331T144158 2.822864
20230331T144159 2.822812
20230331T144200 2.822923
20230331T144201 2.823903
20230331T144202 2.822839
20230331T144203 2.823606
20230331T144204 2.823785
20230331T144205 2.823827
20230331T144206 2.824006
20230331T144207 2.823913
20230331T144208 2.823816
20230331T144209 2.824001
20230331T144210 2.824605
20230331T144211 2.824067
20230331T144212 2.824197
20230331T144213 2.824945
20230331T144214 2.824976
20230331T144215 2.824796
20230331T144216 2.825326
20230331T144217 2.824890
20230331T144218 2.824979
20230331T144219 2.825265
20230331T144220 2.825114
20230331T144221 2.824753
20230331T144222 2.825507
20230331T144223 2.825499
20230331T144224 2.825406
20230331T144225 2.826365
20230331T144226 2.825717
20230331T144227 2.825578
20230331T144228 2.825854
20230331T144229 2.825980
20230331T144230 2.826051
20230331T144231 2.826441
20230331T144232 2.826151
20230331T144233 2.827018
20230331T144234 2.825997
20230331T144235 2.825955
20230331T144236 2.826618
20230331T144237 2.826487
20230331T144238 2.826727
20230331T144239 2.827029
20230331T144240 2.826880
20230331T144241 2.827313
20230331T144242 2.827498
20230331T144243 2.827316
20230331T144244 2.827196
20230331T144245 2.827561
20230331T144246 2.827311
20230331T144247 2.827975
20230331T144248 2.828063
20230331T144249 2.827957
20230331T144250 2.828868
20230331T144251 2.827913
20230331T144252 2.828751
20230331T144253 2.828431
20230331T144254 2.828846
20230331T144255 2.828652
20230331T144256 2.828193
20230331T144257 2.829244
20230331T144258 2.829721
20230331T144259 2.829546
20230331T144300 2.829539
20230331T144301 2.829656
20230331T144302 2.830057
20230331T144303 2.829983
20230331T144304 2.830342
20230331T144305 2.830450
20230331T144306 2.829845
20230331T144307 2.830324
20230331T144308 2.831102
20230331T144309 2.830008
20230331T144310 2.830823
20230331T144311 2.830932
20230331T144312 2.830709
20230331T144313 2.831225
20230331T144314 2.831323
20230331T144315 2.830826
20230331T144316 2.831758
20230331T144317 2.831293
20230331T144318 2.831534
20230331T144319 2.831900
20230331T144320 2.832080
20230331T144321 2.831372
20230331T144322 2.832380
20230331T144323 2.832513
20230331T144324 2.832158
20230331T144325 2.832497
20230331T144326 2.832492
20230331T144327 2.832093
20230331T144328 2.832300
20230331T144329 2.833004
20230331T144330 2.833417
20230331T144331 2.833522
20230331T144332 2.833028
20230331T144333 2.833887
20230331T144334 2.833406
20230331T144335 2.833464
20230331T144336 2.834118
20230331T144337 2.834534
20230331T144338 2.833646
20230331T144339 2.834180
20230331T144340 2.834273
20230331T144341 2.833686
20230331T144342 2.834437
20230331T144343 2.834269
20230331T144344 2.833842
20230331T144345 2.835069
20230331T144346 2.835134
20230331T144347 2.834522
20230331T144348 2.835032
20230331T144349 2.835349
20230331T144350 2.835450
20230331T144351 2.835776
20230331T144352 2.835246
20230331T144353 2.835637
20230331T144354 2.835636
20230331T144355 2.835417
20230331T144356 2.836856
20230331T144357 2.836132
20230331T144358 2.835757
20230331T144359 2.836256
20230331T144400 2.835896
20230331T144401 2.835469
20230331T144402 2.836381
20230331T144403 2.836810
20230331T144404 2.836396
20230331T144405 2.836522
20230331T144406 2.836680
20230331T144407 2.836726
20230331T144408 2.837268
20230331T144409 2.836725
20230331T144410 2.837263
20230331T144411 2.837427
20230331T144412 2.837321
20230331T144413 2.837983
20230331T144414 2.837280
20230331T144415 2.837487
20230331T144416 2.836983
20230331T144417 2.837740
20230331T144418 2.838066
20230331T144419 2.838086
20230331T144420 2.838912
20230331T144421 2.838455
20230331T144422 2.838724
20230331T144423 2.838214
20230331T144424 2.837824
20230331T144425 2.838231
20230331T144426 2.838857
20230331T144427 2.838551
20230331T144428 2.839031
20230331T144429 2.838420
20230331T144430 2.838952
20230331T144431 2.839028
20230331T144432 2.838698
20230331T144433 2.838615
20230331T144434 2.839128
20230331T144435 2.839241
20230331T144436 2.839435
20230331T144437 2.839467
20230331T144438 2.839657
20230331T144439 2.839738
20230331T144440 2.839382
20230331T144441 2.839848
20230331T144442 2.840117
20230331T144443 2.839657
20230331T144444 2.840021
20230331T144445 2.839728
20230331T144446 2.839668
20230331T144447 2.840652
20230331T144448 2.839885
20230331T144449 2.840253
20230331T144450 2.840043
20230331T144451 2.839657
20230331T144452 2.840257
20230331T144453 2.840597
20230331T144454 2.839881
20230331T144455 2.840532
20230331T144456 2.840431
20230331T144457 2.840778
20230331T144458 2.841080
20230331T144459 2.840916
20230331T144500 2.840688
20230331T144501 2.840865
20230331T144502 2.841216
20230331T144503 2.841403
20230331T144504 2.840696
20230331T144505 2.841270
20230331T144506 2.841453
20230331T144507 2.841782
20230331T144508 2.841898
20230331T144509 2.841103
20230331T144510 2.841787
20230331T144511 2.841216
20230331T144512 2.843089
20230331T144513 2.842079
20230331T144514 2.842173
20230331T144515 2.842258
20230331T144516 2.841973
20230331T144517 2.841767
20230331T144518 2.842734
20230331T144519 2.842698
20230331T144520 2.842565
20230331T144521 2.843509
20230331T144522 2.842087
20230331T144523 2.842793
20230331T144524 2.843244
20230331T144525 2.843582
20230331T144526 2.843174
20230331T144527 2.843109
20230331T144528 2.843817
20230331T144529 2.843696
20230331T144530 2.843336
20230331T144531 2.843488
20230331T144532 2.843528
20230331T144533 2.843842
20230331T144534 2.844106
20230331T144535 2.843674
20230331T144536 2.844275
20230331T144537 2.844095
20230331T144538 2.844322
20230331T144539 2.843790
20230331T144540 2.844566
20230331T144541 2.844674
20230331T144542 2.844678
20230331T144543 2.844531
20230331T144544 2.845167
20230331T144545 2.844745
20230331T144546 2.844456
20230331T144547 2.845104
20230331T144548 2.844981
20230331T144549 2.844520
20230331T144550 2.844457
20230331T144551 2.844806
20230331T144552 2.845119
20230331T144553 2.845197
20230331T144554 2.845835
20230331T144555 2.845257
20230331T144556 2.844644
20230331T144557 2.845491
20230331T144558 2.845504
20230331T144559 2.845594
20230331T144600 2.845940
20230331T144601 2.845515
20230331T144602 2.845723
20230331T144603 2.846099
20230331T144604 2.845683
20230331T144605 2.846203
20230331T144606 2.845630
20230331T144607 2.845870
20230331T144608 2.846061
20230331T144609 2.845793
20230331T144610 2.846510
20230331T144611 2.846287
20230331T144612 2.846003
20230331T144613 2.846292
20230331T144614 2.846260
20230331T144615 2.847036
20230331T144616 2.846588
20230331T144617 2.846134
20230331T144618 2.846745
20230331T144619 2.846820
20230331T144620 2.847016
20230331T144621 2.846439
20230331T144622 2.846486
20230331T144623 2.846830
20230331T144624 2.847016
20230331T144625 2.847317
20230331T144626 2.846616
20230331T144627 2.846753
20230331T144628 2.847125
20230331T144629 2.846869
20230331T144630 2.847371
20230331T144631 2.846584
20230331T144632 2.847228
20230331T144633 2.846905
20230331T144634 2.847406
20230331T144635 2.846260
20230331T144636 2.847389
20230331T144637 2.848012
20230331T144638 2.847507
20230331T144639 2.847673
20230331T144640 2.847438
20230331T144641 2.847559
20230331T144642 2.848092
20230331T144643 2.847734
20230331T144644 2.847367
20230331T144645 2.847970
20230331T144646 2.847476
20230331T144647 2.847424
20230331T144648 2.848300
20230331T144649 2.847934
20230331T144650 2.848018
20230331T144651 2.848071
20230331T144652 2.848073
20230331T144653 2.847984
20230331T144654 2.848704
20230331T144655 2.848388
20230331T144656 2.848254
20230331T144657 2.848462
20230331T144658 2.849084
20230331T144659 2.848809
20230331T144700 2.848571
20230331T144701 2.848020
20230331T144702 2.848975
20230331T144703 2.849084
20230331T144704 2.848152
20230331T144705 2.849380
20230331T144706 2.849054
20230331T144707 2.849125
20230331T144708 2.849447
20230331T144709 2.848499
20230331T144710 2.848374
20230331T144711 2.849546
20230331T144712 2.849747
20230331T144713 2.848396
20230331T144714 2.848383
20230331T144715 2.848837
20230331T144716 2.849389
20230331T144717 2.849289
20230331T144718 2.849280
20230331T144719 2.849538
20230331T144720 2.849042
20230331T144721 2.849404
20230331T144722 2.849449
20230331T144723 2.849273
20230331T144724 2.849873
20230331T144725 2.849547
20230331T144726 2.849041
20230331T144727 2.849822
20230331T144728 2.849631
20230331T144729 2.849407
20230331T144730 2.849503
20230331T144731 2.849569
20230331T144732 2.849555
20230331T144733 2.849938
20230331T144734 2.849583
20230331T144735 2.848811
20230331T144736 2.849962
20230331T144737 2.850344
20230331T144738 2.849996
20230331T144739 2.850005
20230331T144740 2.850023
20230331T144741 2.849893
20230331T144742 2.850519
20230331T144743 2.849418
20230331T144744 2.850415
20230331T144745 2.849992
20230331T144746 2.849802
20230331T144747 2.850587
20230331T144748 2.849980
20230331T144749 2.850342
20230331T144750 2.849869
20230331T144751 2.850229
20230331T144752 2.850262
20230331T144753 2.850258
20230331T144754 2.850591
20230331T144755 2.850320
20230331T144756 2.850415
20230331T144757 2.850948
20230331T144758 2.850184
20230331T144759 2.850808
20230331T144800 2.850228
20230331T144801 2.850294
20230331T144802 2.850373
20230331T144803 2.850855
20230331T144804 2.850444
20230331T144805 2.850635
20230331T144806 2.850681
20230331T144807 2.850702
20230331T144808 2.850579
20230331T144809 2.850873
20230331T144810 2.850636
20230331T144811 2.850720
20230331T144812 2.850879
20230331T144813 2.851024
20230331T144814 2.851443
20230331T144815 2.851219
20230331T144816 2.850691
20230331T144817 2.851244
20230331T144818 2.851481
20230331T144819 2.851162
20230331T144820 2.851440
20230331T144821 2.851301
20230331T144822 2.850916
20230331T144823 2.851537
20230331T144824 2.851525
20230331T144825 2.850993
20230331T144826 2.851508
20230331T144827 2.851504
20230331T144828 2.851433
20230331T144829 2.851523
20230331T144830 2.851868
20230331T144831 2.851639
20230331T144832 2.851902
20230331T144833 2.851523
20230331T144834 2.851370
20230331T144835 2.852081
20230331T144836 2.851677
20230331T144837 2.851098
20230331T144838 2.851870
20230331T144839 2.851266
20230331T144840 2.851808
20230331T144841 2.852137
20230331T144842 2.851779
20230331T144843 2.852165
20230331T144844 2.851888
20230331T144845 2.851715
20230331T144846 2.851747
20230331T144847 2.851957
20230331T144848 2.851788
20230331T144849 2.852302
20230331T144850 2.852235
20230331T144851 2.852443
20230331T144852 2.852195
20230331T144853 2.852397
20230331T144854 2.852117
20230331T144855 2.852644
20230331T144856 2.852594
20230331T144857 2.853009
20230331T144858 2.852431
20230331T144859 2.852902
20230331T144900 2.852613
20230331T144901 2.852760
20230331T144902 2.852872
20230331T144903 2.853160
20230331T144904 2.853143
20230331T144905 2.852530
20230331T144906 2.852994
20230331T144907 2.852887
20230331T144908 2.853139
20230331T144909 2.853370
20230331T144910 2.853724
20230331T144911 2.853352
20230331T144912 2.852865
20230331T144913 2.853092
20230331T144914 2.852843
20230331T144915 2.853736
20230331T144916 2.853470
20230331T144917 2.853959
20230331T144918 2.853302
20230331T144919 2.853430
20230331T144920 2.853685
20230331T144921 2.853394
20230331T144922 2.853694
20230331T144923 2.853858
20230331T144924 2.853792
20230331T144925 2.853874
20230331T144926 2.853710
20230331T144927 2.853973
20230331T144928 2.853759
20230331T144929 2.854278
20230331T144930 2.853853
20230331T144931 2.854430
20230331T144932 2.853879
20230331T144933 2.854702
20230331T144934 2.854341
20230331T144935 2.854289
20230331T144936 2.854350
20230331T144937 2.853998
20230331T144938 2.854310
20230331T144939 2.854140
20230331T144940 2.854711
20230331T144941 2.854327
20230331T144942 2.853820
20230331T144943 2.854353
20230331T144944 2.854799
20230331T144945 2.854298
20230331T144946 2.854162
20230331T144947 2.854217
20230331T144948 2.854900
20230331T144949 2.854799
20230331T144950 2.854654
20230331T144951 2.854453
20230331T144952 2.855190
20230331T144953 2.854919
20230331T144954 2.855384
20230331T144955 2.854547
20230331T144956 2.855332
20230331T144957 2.854039
20230331T144958 2.854524
20230331T144959 2.855163
20230331T145000 2.854914
20230331T145001 2.855249
20230331T145002 2.854220
20230331T145003 2.854892
20230331T145004 2.855211
20230331T145005 2.854807
20230331T145006 2.854861
20230331T145007 2.855101
20230331T145008 2.855224
20230331T145009 2.855625
20230331T145010 2.855638
20230331T145011 2.854989
20230331T145012 2.855551
20230331T145013 2.855186
20230331T145014 2.856011
20230331T145015 2.856629
20230331T145016 2.856406
20230331T145017 2.856175
20230331T145018 2.856453
20230331T145019 2.856277
20230331T145020 2.856016
20230331T145021 2.856124
20230331T145022 2.856564
20230331T145023 2.856714
20230331T145024 2.856370
20230331T145025 2.856190
20230331T145026 2.856154
20230331T145027 2.856129
20230331T145028 2.856009
20230331T145029 2.856497
20230331T145030 2.856100
20230331T145031 2.856160
20230331T145032 2.856936
20230331T145033 2.856323
20230331T145034 2.856300
20230331T145035 2.856690
20230331T145036 2.856415
20230331T145037 2.855803
20230331T145038 2.856763
20230331T145039 2.856666
20230331T145040 2.856541
20230331T145041 2.857006
20230331T145042 2.856532
20230331T145043 2.856248
20230331T145044 2.856766
20230331T145045 2.856862
20230331T145046 2.856850
20230331T145047 2.857006
20230331T145048 2.856790
20230331T145049 2.856764
20230331T145050 2.857454
20230331T145051 2.857217
20230331T145052 2.857038
20230331T145053 2.857150
20230331T145054 2.856686
20230331T145055 2.857799
20230331T145056 2.857501
20230331T145057 2.857006
20230331T145058 2.856964
20230331T145059 2.857537
20230331T145100 2.857161
20230331T145101 2.857727
20230331T145102 2.857564
20230331T145103 2.857629
20230331T145104 2.857789
20230331T145105 2.857562
20230331T145106 2.858110
20230331T145107 2.857810
20230331T145108 2.857872
20230331T145109 2.857353
20230331T145110 2.858086
20230331T145111 2.857541
20230331T145112 2.858234
20230331T145113 2.857666
20230331T145114 2.857322
20230331T145115 2.858434
20230331T145116 2.857727
20230331T145117 2.858116
20230331T145118 2.858122
20230331T145119 2.857970
20230331T145120 2.858162
20230331T145121 2.857526
20230331T145122 2.858297
20230331T145123 2.858076
20230331T145124 2.858163
20230331T145125 2.858544
20230331T145126 2.858461
20230331T145127 2.858359
20230331T145128 2.858885
20230331T145129 2.858718
20230331T145130 2.857863
20230331T145131 2.858256
20230331T145132 2.858869
20230331T145133 2.858823
20230331T145134 2.858109
20230331T145135 2.858508
20230331T145136 2.858527
20230331T145137 2.858303
20230331T145138 2.858926
20230331T145139 2.858331
20230331T145140 2.858578
20230331T145141 2.858909
20230331T145142 2.858566
20230331T145143 2.858935
20230331T145144 2.858661
20230331T145145 2.859098
20230331T145146 2.859407
20230331T145147 2.858575
20230331T145148 2.858846
20230331T145149 2.858674
20230331T145150 2.858461
20230331T145151 2.859465
20230331T145152 2.858921
20230331T145153 2.858532
20230331T145154 2.859281
20230331T145155 2.859905
20230331T145156 2.859291
20230331T145157 2.858976
20230331T145158 2.859454
20230331T145159 2.859576
20230331T145200 2.858858
20230331T145201 2.859254
20230331T145202 2.858988
20230331T145203 2.859148
20230331T145204 2.859685
20230331T145205 2.858932
20230331T145206 2.859520
20230331T145207 2.859836
20230331T145208 2.859220
20230331T145209 2.859405
20230331T145210 2.859892
20230331T145211 2.859947
20230331T145212 2.859615
20230331T145213 2.860228
20230331T145214 2.859840
20230331T145215 2.859807
20230331T145216 2.859836
20230331T145217 2.859956
20230331T145218 2.859461
20230331T145219 2.859558
20230331T145220 2.859745
20230331T145221 2.860130
20230331T145222 2.860166
20230331T145223 2.860135
20230331T145224 2.859647
20230331T145225 2.859299
20230331T145226 2.859069
20230331T145227 2.859632
20230331T145228 2.859904
20230331T145229 2.859655
20230331T145230 2.859180
20230331T145231 2.859354
20230331T145232 2.860173
20230331T145233 2.859536
20230331T145234 2.859952
20230331T145235 2.859278
20230331T145236 2.860673
20230331T145237 2.859700
20230331T145238 2.860396
20230331T145239 2.859698
20230331T145240 2.860022
20230331T145241 2.859871
20230331T145242 2.859954
20230331T145243 2.860023
20230331T145244 2.859767
20230331T145245 2.860605
20230331T145246 2.860074
20230331T145247 2.859952
20230331T145248 2.859745
20230331T145249 2.860769
20230331T145250 2.860542
20230331T145251 2.859796
20230331T145252 2.860725
20230331T145253 2.859949
20230331T145254 2.861054
20230331T145255 2.860921
20230331T145256 2.860197
20230331T145257 2.860425
20230331T145258 2.860846
20230331T145259 2.860778
20230331T145300 2.860318
20230331T145301 2.861566
20230331T145302 2.860685
20230331T145303 2.860738
20230331T145304 2.860859
20230331T145305 2.860893
20230331T145306 2.861157
20230331T145307 2.861229
20230331T145308 2.861175
20230331T145309 2.861157
20230331T145310 2.861089
20230331T145311 2.860988
20230331T145312 2.861115
20230331T145313 2.861591
20230331T145314 2.861823
20230331T145315 2.861447
20230331T145316 2.861298
20230331T145317 2.861876
20230331T145318 2.862033
20230331T145319 2.861673
20230331T145320 2.861391
20230331T145321 2.862297
20230331T145322 2.861711
20230331T145323 2.862328
20230331T145324 2.861548
20230331T145325 2.861678
20230331T145326 2.862228
20230331T145327 2.862213
20230331T145328 2.861684
20230331T145329 2.862222
20230331T145330 2.863084
20230331T145331 2.861959
20230331T145332 2.862204
20230331T145333 2.861917
20230331T145334 2.862972
20230331T145335 2.862636
20230331T145336 2.863061
20230331T145337 2.862951
20230331T145338 2.862582
20230331T145339 2.862653
20230331T145340 2.862615
20230331T145341 2.862326
20230331T145342 2.863369
20230331T145343 2.862630
20230331T145344 2.863342
20230331T145345 2.862837
20230331T145346 2.863116
20230331T145347 2.863283
20230331T145348 2.863386
20230331T145349 2.862534
20230331T145350 2.863375
20230331T145351 2.862831
20230331T145352 2.864012
20230331T145353 2.862833
20230331T145354 2.863199
20230331T145355 2.863463
20230331T145356 2.863680
20230331T145357 2.864075
20230331T145358 2.863886
20230331T145359 2.863507
20230331T145400 2.863859
20230331T145401 2.864177
20230331T145402 2.864358
20230331T145403 2.864059
20230331T145404 2.863591
20230331T145405 2.864200
20230331T145406 2.863462
20230331T145407 2.864521
20230331T145408 2.864533
20230331T145409 2.864603
20230331T145410 2.864448
20230331T145411 2.864603
20230331T145412 2.864696
20230331T145413 2.865371
20230331T145414 2.865165
20230331T145415 2.864912
20230331T145416 2.864657
20230331T145417 2.865032
20230331T145418 2.865272
20230331T145419 2.864334
20230331T145420 2.865199
20230331T145421 2.866051
20230331T145422 2.865737
20230331T145423 2.864878
20230331T145424 2.865772
20230331T145425 2.864980
20230331T145426 2.865764
20230331T145427 2.865020
20230331T145428 2.865723
20230331T145429 2.866036
20230331T145430 2.865678
20230331T145431 2.865390
20230331T145432 2.865983
20230331T145433 2.866341
20230331T145434 2.865918
20230331T145435 2.865376
20230331T145436 2.865734
20230331T145437 2.866649
20230331T145438 2.866229
20230331T145439 2.865978
20230331T145440 2.866165
20230331T145441 2.866542
20230331T145442 2.865945
20230331T145443 2.866860
20230331T145444 2.866789
20230331T145445 2.866852
20230331T145446 2.866968
20230331T145447 2.866372
20230331T145448 2.867062
20230331T145449 2.866755
20230331T145450 2.866920
20230331T145451 2.867333
20230331T145452 2.866833
20230331T145453 2.867329
20230331T145454 2.867444
20230331T145455 2.866261
20230331T145456 2.867222
20230331T145457 2.867088
20230331T145458 2.867582
20230331T145459 2.867171
20230331T145500 2.867745
20230331T145501 2.867861
20230331T145502 2.867659
20230331T145503 2.867511
20230331T145504 2.867558
20230331T145505 2.867606
20230331T145506 2.867892
20230331T145507 2.867910
20230331T145508 2.868181
20230331T145509 2.867402
20230331T145510 2.868097
20230331T145511 2.867646
20230331T145512 2.867308
20230331T145513 2.868256
20230331T145514 2.867544
20230331T145515 2.867945
20230331T145516 2.867891
20230331T145517 2.868148
20230331T145518 2.868532
20230331T145519 2.868270
20230331T145520 2.868567
20230331T145521 2.868844
20230331T145522 2.868368
20230331T145523 2.868933
20230331T145524 2.868665
20230331T145525 2.868273
20230331T145526 2.868797
20230331T145527 2.868936
20230331T145528 2.868750
20230331T145529 2.868897
20230331T145530 2.868773
20230331T145531 2.868665
20230331T145532 2.869375
20230331T145533 2.869139
20230331T145534 2.868592
20230331T145535 2.868997
20230331T145536 2.869457
20230331T145537 2.869497
20230331T145538 2.868798
20230331T145539 2.869429
20230331T145540 2.869961
20230331T145541 2.869541
20230331T145542 2.870312
20230331T145543 2.868913
20230331T145544 2.868886
20230331T145545 2.869425
20230331T145546 2.870021
20230331T145547 2.869611
20230331T145548 2.869423
20230331T145549 2.869833
20230331T145550 2.869641
20230331T145551 2.869786
20230331T145552 2.869828
20230331T145553 2.869479
20230331T145554 2.869892
20230331T145555 2.870541
20230331T145556 2.869592
20230331T145557 2.869705
20230331T145558 2.869672
20230331T145559 2.870367
20230331T145600 2.870378
20230331T145601 2.869977
20230331T145602 2.870208
20230331T145603 2.869901
20230331T145604 2.870251
20230331T145605 2.869994
20230331T145606 2.870446
20230331T145607 2.870116
20230331T145608 2.869820
20230331T145609 2.870406
20230331T145610 2.870767
20230331T145611 2.871040
20230331T145612 2.870778
20230331T145613 2.871211
20230331T145614 2.870508
20230331T145615 2.871025
20230331T145616 2.871593
20230331T145617 2.870898
20230331T145618 2.871385
20230331T145619 2.871089
20230331T145620 2.871361
20230331T145621 2.870994
20230331T145622 2.870683
20230331T145623 2.871551
20230331T145624 2.871302
20230331T145625 2.871481
20230331T145626 2.871265
20230331T145627 2.871041
20230331T145628 2.871231
20230331T145629 2.870867
20230331T145630 2.871602
20230331T145631 2.871389
20230331T145632 2.871841
20230331T145633 2.871078
20230331T145634 2.871458
20230331T145635 2.871610
20230331T145636 2.871788
20230331T145637 2.871343
20230331T145638 2.871378
20230331T145639 2.871894
20230331T145640 2.871486
20230331T145641 2.871664
20230331T145642 2.871748
20230331T145643 2.871325
20230331T145644 2.871762
20230331T145645 2.872267
20230331T145646 2.872169
20230331T145647 2.871867
20230331T145648 2.872156
20230331T145649 2.872587
20230331T145650 2.871449
20230331T145651 2.872662
20230331T145652 2.872410
20230331T145653 2.871770
